,Brand,Cihaz Ağırlığı,Dokunmatik Ekran,Ekran Boyutu,Ekran Kartı Bellek Tipi,Ekran Kartı Hafızası,Garanti Süresi,Garanti Tipi,Kullanım Amacı,Price,Ram (Sistem Belleği),Ram (Sistem Belleği) Tipi,SSD Kapasitesi,Star,Çözünürlük,Çözünürlük Standartı,İşlemci Nesli,İşlemci Tipi,İşlemci Çekirdek Sayısı,İşletim Sistemi
1240,LENOVO,2.0,0,15.6,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,57300.28,36,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1241,LENOVO,2.0,0,15.6,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,57684.5,40,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1242,LENOVO,2.0,0,15.6,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,63575.9,128,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1243,LENOVO,2.0,0,15.6,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,57812.57,36,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1244,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,33695.83,32,4,512.0,4.45,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1245,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,15211.99,16,4,256.0,0.0,1.0,2.0,10.0,Intel Core i7,4.0,Windows
1246,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,98770.62,32,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1247,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,95184.55,32,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1248,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,78944.77,128,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1249,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,67418.12,16,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1250,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94159.96,16,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1251,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,97489.88,64,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1252,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,97489.88,64,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1253,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,99539.06,40,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1254,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,97746.03,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1255,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,98002.18,24,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1256,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,95696.85,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1257,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94159.96,16,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1258,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,97617.95,20,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1259,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,95568.77,36,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1260,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94672.25,16,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1261,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,95568.77,36,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1262,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94416.11,24,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1263,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,97489.88,64,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1264,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,102100.54,128,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1265,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,98770.62,32,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1266,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,98002.18,64,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1267,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,105686.61,128,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1268,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,96081.07,36,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1269,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94031.88,20,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1270,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,101075.95,64,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1271,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,95184.55,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1272,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,95184.55,32,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1273,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94544.18,20,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1274,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94031.88,20,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1275,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94031.88,20,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1276,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94928.4,24,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1277,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94159.96,16,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1278,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,102612.84,128,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1279,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,99154.84,36,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1280,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94544.18,20,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1281,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,102100.54,128,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1282,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,105686.61,128,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1283,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,95952.99,40,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1284,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,96465.29,40,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1285,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94672.25,16,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1286,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94928.4,24,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1287,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,96081.07,36,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1288,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,98002.18,64,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1289,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94416.11,24,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1290,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94031.88,20,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1291,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,96465.29,40,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1292,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,95952.99,40,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1293,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94416.11,24,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1294,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,101075.95,64,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1295,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,102612.84,128,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1296,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94416.11,24,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1297,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,99539.06,40,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1298,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94031.88,20,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1299,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,98002.18,24,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1300,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,94159.96,16,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1301,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,102100.54,128,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1302,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,97746.03,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1303,Dell,3.0,0,15.6,DDR4,0.0,2.0,Marka Grantili,Ev - Okul,15172.84,32,4,2048.0,0.0,1.0,2.0,5.0,AMD Ryzen 5,6.0,Windows
1304,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Marka Grantili,Oyun,34671.88,48,8,512.0,0.0,1.0,2.0,6.0,AMD Ryzen 7,8.0,Windows
1305,LENOVO,3.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,34545.03,32,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1306,LENOVO,3.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,34545.03,16,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1307,LENOVO,3.0,0,14.0,GDDR6,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,34545.03,32,4,240.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1308,LENOVO,3.0,0,14.0,GDDR6,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,34545.03,16,4,1024.0,5.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1309,LENOVO,3.0,0,14.0,GDDR6,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,34545.03,32,4,250.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1310,LENOVO,3.0,0,14.0,GDDR6,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,34545.03,32,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1311,ACER,2.0,0,17.3,GDDR6,6.0,2.0,Resmi Distribütör Garantili,Oyun,32004.68,16,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Windows
1312,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Marka Grantili,Oyun,34316.73,48,8,512.0,0.0,1.0,2.0,6.0,AMD Ryzen 7,8.0,Windows
1313,LENOVO,3.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,34277.24,24,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1314,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,33075.03,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1315,Dell,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,14449.0,32,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 5,6.0,Windows
1316,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,28807.03,64,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Windows
1317,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,24587.53,16,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Windows
1318,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,25751.53,32,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Windows
1319,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,21289.53,16,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Free Dos
1320,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,26294.73,64,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Free Dos
1321,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,22075.23,16,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Free Dos
1322,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,26614.83,64,4,1024.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Free Dos
1323,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,22443.83,32,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Free Dos
1324,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,22395.33,16,4,1024.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Free Dos
1325,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,25486.72,64,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Free Dos
1326,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,23239.23,32,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Free Dos
1327,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,23559.33,32,4,1024.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Free Dos
1328,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,102100.54,128,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1329,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,99154.84,36,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1330,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,95952.99,40,4,500.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1331,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,95568.77,36,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1332,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,95952.99,40,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1333,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,97489.88,64,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1334,LENOVO,2.0,0,15.6,GDDR6,8.0,3.0,Resmi Distribütör Garantili,Ofis - İş,95568.77,36,4,512.0,0.0,1.0,2.0,11.0,Intel Core i9,8.0,Windows
1335,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Marka Grantili,Oyun,33843.19,32,8,1024.0,4.64,1.0,2.0,6.0,AMD Ryzen 7,8.0,Windows
1336,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,68442.71,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1337,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,67674.27,24,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1338,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,67290.05,20,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1339,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,68826.93,36,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1340,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,71260.34,64,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1341,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,68955.01,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1342,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,75871.0,128,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1343,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,69723.45,40,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1344,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,68186.56,24,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1345,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,68186.56,24,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1346,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,69339.23,36,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1347,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,68442.71,32,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1348,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,71004.19,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1349,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,67418.12,16,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1350,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,68955.01,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1351,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,74334.11,64,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1352,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,75871.0,128,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1353,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,67674.27,24,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1354,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,67290.05,20,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1355,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,67290.05,20,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1356,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,70876.12,20,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1357,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,75358.7,128,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1358,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,70748.04,64,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1359,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,68442.71,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1360,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,70876.12,20,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1361,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,69339.23,36,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1362,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,78944.77,128,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1363,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,75358.7,128,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1364,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,72413.0,36,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1365,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,68826.93,36,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1366,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,67290.05,20,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1367,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,70748.04,64,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1368,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,69211.16,40,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1369,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,74334.11,64,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1370,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,70748.04,64,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1371,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,69723.45,40,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1372,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,67674.27,24,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1373,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,75358.7,128,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1374,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,72797.23,40,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1375,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,69211.16,40,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1376,LENOVO,2.0,0,17.3,GDDR6,4.0,3.0,Resmi Distribütör Garantili,Ofis - İş,69211.16,40,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
